Name,Length_V1,Glyco(Nx[ST])_V1,NP[ST]_V1,NN[ST][ST]_V1,Charge_V1,Length_V2,Glyco(Nx[ST])_V2,NP[ST]_V2,NN[ST][ST]_V2,Charge_V2,Length_V1V2,Glyco(Nx[ST])_V1V2,NP[ST]_V1V2,NN[ST][ST]_V1V2,Charge_V1V2,Length_V3,Glyco(Nx[ST])_V3,NP[ST]_V3,NN[ST][ST]_V3,Charge_V3,Length_V4,Glyco(Nx[ST])_V4,NP[ST]_V4,NN[ST][ST]_V4,Charge_V4,Length_V5,Glyco(Nx[ST])_V5,NP[ST]_V5,NN[ST][ST]_V5,Charge_V5
C.MW.2019.V703_1807_240_RE_CS.ON891060,33,0,0,0,1,47,0,0,0,1,78,0,0,0,2,37,0,0,0,4,33,0,0,0,1,11,0,0,0,0
C.MW.2019.V703_2631_150_RE_E2F8S.ON891084,25,0,0,0,-1,42,0,0,0,3,65,0,0,0,2,37,0,0,0,4,30,0,0,0,0,14,0,0,0,-1
C.MW.2019.V703_2372_170_RE_CON_S.ON891081,20,0,0,0,0,48,0,0,0,1,66,0,0,0,1,37,0,0,0,6,32,0,0,0,-2,12,0,0,0,0
C.MW.x.BF1677F2_613A.HM215361,37,1,0,0,0,44,0,0,0,4,79,1,0,0,4,37,0,0,0,4,24,0,0,0,-1,10,0,0,0,-1
C.MW.x.BF942_218D.HM215362,27,0,0,0,-1,41,0,0,0,3,66,0,0,0,2,37,0,0,0,3,32,0,0,0,0,11,0,0,0,-1
C.MW.x.S018_18.,19,0,0,0,0,41,1,0,0,2,58,1,0,0,2,36,0,0,0,4,27,0,0,0,0,11,0,0,0,1
C.MZ.2018.V703_2805_080ES.ON891088,21,0,0,0,-1,42,0,0,0,1,61,0,0,0,0,36,0,0,0,5,27,0,0,0,0,15,0,0,0,1
C.MZ.2018.V703_2805_080_RE_PBLIB002_S.ON891089,38,0,0,0,3,54,0,0,0,-3,90,0,0,0,0,37,0,0,0,4,30,0,0,0,1,18,0,0,0,-2
C.MZ.2019.V703_1034_190_RE_E5D5S.ON891009,22,0,0,0,-1,43,0,0,0,1,63,0,0,0,0,37,0,0,0,5,33,0,0,0,-1,12,0,0,0,0
C.MZ.2019.V703_1034_190_RE_PBLIB002_S.ON891007,22,0,0,0,-1,43,0,0,0,1,63,0,0,0,0,37,0,0,0,5,33,0,0,0,-1,12,0,0,0,0
C.MZ.2019.V703_1034_190_RE_PBLIB003_S.ON891008,22,0,0,0,-1,43,0,0,0,1,63,0,0,0,0,37,0,0,0,5,33,0,0,0,-1,12,0,0,0,0
C.TH.x.PWJ_0513_39.HM215433,35,0,0,0,2,43,0,0,0,0,76,0,0,0,2,36,0,0,0,4,30,0,0,0,1,11,0,0,0,0
C.TZ.1998.98TZ017.AF286235,24,0,0,0,0,43,0,1,0,2,65,0,1,0,2,37,0,0,0,4,25,0,0,0,-1,13,0,0,0,0
C.TZ.2000.98_F4_H5_13.HQ659642,23,0,0,0,0,52,0,0,0,1,73,0,0,0,1,37,0,0,0,3,35,0,0,0,2,12,0,0,0,0
C.TZ.2000.541_F1_A7_2.HQ698049,31,0,0,0,0,41,0,0,0,1,70,0,0,0,1,37,0,0,0,4,29,0,0,0,0,12,0,0,0,-1
C.TZ.2001.234_F1_16_57.HM215278,29,0,0,0,-1,42,0,0,0,5,69,0,0,0,4,37,0,0,0,4,28,0,0,0,1,17,1,0,0,-2
C.TZ.2001.304_F2_1_11.HM215286,26,0,0,0,0,42,0,0,0,-1,66,0,0,0,-1,37,0,0,0,4,29,0,0,0,-2,14,0,0,0,-2
C.TZ.2001.346_F4_D2_12.HM215302,37,0,0,0,-2,42,0,0,0,5,77,0,0,0,3,37,0,0,0,4,28,0,0,0,-2,14,0,0,0,0
C.TZ.2001.556_F2_3_25.HM215317,29,0,0,0,-1,50,0,0,0,0,77,0,0,0,-1,37,0,0,0,4,29,0,0,0,1,17,0,0,0,-2
C.TZ.2001.569_F1_37_10.HM215318,25,0,0,0,-1,48,0,0,0,0,71,0,0,0,-1,36,0,0,0,5,24,0,0,0,0,11,0,0,0,1
C.TZ.2001.TZA125_17.JQ362423,31,0,0,0,0,46,0,0,0,0,75,0,0,0,0,37,0,0,0,4,30,0,0,0,-2,12,0,0,0,0
C.TZ.2001.TZBD_02.JQ362424,31,0,0,0,1,41,0,0,0,3,70,0,0,0,4,36,0,0,0,3,29,0,0,0,0,12,0,0,0,-2
C.TZ.2003.0077_V1_C16.HM215254,31,0,0,0,-1,47,0,0,0,1,76,0,0,0,0,37,0,0,0,2,28,0,0,0,2,28,0,0,0,-3
C.TZ.2003.3301_V1_C24.HM215294,23,0,0,0,1,47,0,0,0,-1,68,0,0,0,0,37,0,0,0,4,21,0,0,0,-3,13,0,0,0,0
C.TZ.2003.3873_V1_C24.HM215311,31,1,0,0,-1,41,0,0,0,2,70,1,0,0,1,37,0,0,0,4,24,0,0,0,0,16,0,0,0,-1
C.TZ.2003.6471_V1_C16.HM215328,41,0,0,0,-1,38,0,0,0,-2,77,0,0,0,-3,37,0,0,0,2,32,0,0,0,2,14,0,0,0,-2
C.TZ.2003.6838_V1_C35.HM215341,25,0,0,0,-1,40,0,0,0,3,63,0,0,0,2,37,0,0,0,4,22,0,0,0,-1,12,0,0,0,0
C.TZ.2003.6980_V0_C31.HM215344,31,0,0,0,-1,41,0,0,0,2,70,0,0,0,1,37,0,0,0,3,30,0,0,0,1,11,0,0,0,-2
C.TZ.2003.6980_V1_C17.HM215345,23,0,0,0,0,41,0,0,0,2,62,0,0,0,2,37,0,0,0,3,30,0,0,0,1,11,0,0,0,-2
C.TZ.2004.0041_V3_C18.HM215253,36,0,0,0,0,43,0,0,0,3,77,0,0,0,3,37,0,0,0,2,28,0,0,0,0,12,0,0,0,0
C.TZ.2004.0921_V2_C14.HM215262,15,0,0,0,0,46,0,0,0,3,59,0,0,0,3,37,0,0,0,4,29,0,0,0,-1,14,0,0,0,-1
C.TZ.2004.0984_V2_C2.HM215263,36,0,0,0,-1,43,0,0,0,0,77,0,0,0,-1,37,0,0,0,2,34,0,0,0,0,14,0,0,0,-1
C.TZ.2004.3301_V2_C6.HM215295,23,0,0,0,1,47,0,0,0,-1,68,0,0,0,0,37,0,0,0,4,21,0,0,0,-3,13,0,0,0,-1
C.TZ.2004.3728_V2_C6.HM215307,24,1,0,0,-1,41,0,0,0,2,63,1,0,0,1,37,0,0,0,5,28,0,0,0,0,12,0,0,0,0
C.TZ.2004.377_V4_C09.HM215308,33,0,0,0,0,41,0,0,0,3,72,0,0,0,3,37,0,0,0,4,27,0,0,0,-2,12,0,0,0,0
C.TZ.2004.6631_V3_C10.HM215335,41,0,0,0,-1,48,0,0,0,0,87,0,0,0,-1,37,0,0,0,4,31,0,1,0,0,11,0,0,0,0
C.TZ.2004.6644_V2_C33.HM215336,36,0,0,0,-1,44,0,0,0,3,78,0,0,0,2,37,0,0,0,3,29,0,0,0,-2,17,0,0,0,-3
C.TZ.2004.98_V3_C5.HM215355,24,0,0,0,1,42,0,0,0,0,64,0,0,0,1,37,0,0,0,5,22,0,0,0,0,13,0,0,0,-1
C.TZ.2005.0933_V4_C4.HM215352,27,0,0,0,2,48,0,0,0,-2,73,0,0,0,0,37,0,0,0,4,32,0,0,0,-1,10,0,0,0,-1
C.TZ.2005.3168_V4_C10.HM215289,31,0,0,0,-2,43,1,0,0,2,72,1,0,0,0,37,0,0,0,3,31,0,0,0,2,12,0,0,0,0
C.TZ.2005.3168_V4_C10_K651N.,31,0,0,0,-2,43,1,0,0,2,72,1,0,0,0,37,0,0,0,3,31,0,0,0,2,12,0,0,0,0
C.TZ.2005.3426_V5_C17.HM215300,27,0,0,0,0,42,0,0,0,2,67,0,0,0,2,37,0,0,0,4,30,0,0,0,-2,16,0,0,0,-1
C.TZ.2005.3637_V5_C3.HM215305,20,0,0,0,-1,50,0,0,0,2,68,0,0,0,1,37,0,0,0,6,28,0,0,0,-3,15,0,0,0,0
C.TZ.2005.6040_V4_C15.HM215320,33,0,0,0,0,39,0,0,0,1,70,0,0,0,1,37,0,0,0,4,28,0,0,0,2,12,0,0,0,1
C.TZ.2005.6322_V4_C1.HM215326,27,0,0,0,0,43,0,0,0,1,68,0,0,0,1,37,0,0,0,7,23,0,0,0,0,12,0,0,0,0
C.TZ.2005.6785_V5_C14.HM215338,27,0,0,0,0,43,0,0,0,4,68,0,0,0,4,37,0,0,0,3,29,0,0,0,-2,15,0,0,0,-2
C.TZ.2006.6022_V7_C24.HM215319,28,0,0,0,-1,41,0,0,0,4,67,0,0,0,3,37,0,0,0,4,33,0,0,0,-2,14,0,0,0,1
C.TZ.2006.6146_V7_C23.HM215324,21,0,0,0,-1,44,0,0,0,2,63,0,0,0,1,37,0,0,0,3,21,0,0,0,-2,11,0,0,0,1
C.TZ.x.410_F2_1_30.HM215314,25,0,0,0,-1,44,0,0,0,1,67,0,0,0,0,37,0,0,0,5,25,0,0,0,3,12,0,0,0,-1
C.ZA.1997.97ZA009.AY118166,25,0,0,0,2,40,0,0,0,5,63,0,0,0,7,37,0,0,0,4,28,1,0,0,0,12,0,0,0,0
C.ZA.1997.ZA012_29.EU855133,23,0,0,0,2,46,0,0,0,1,67,0,0,0,3,37,0,0,0,3,21,0,0,0,0,12,0,0,0,-2
C.ZA.1998.TV1_21.HM215437,36,0,0,0,-1,43,0,0,0,3,77,0,0,0,2,37,0,0,0,4,32,0,0,0,2,13,0,0,0,0
C.ZA.1998.TV1_29.EU855132,41,0,0,0,1,41,0,0,0,4,80,0,0,0,5,37,0,0,0,4,32,0,0,0,2,13,0,0,0,0
C.ZA.1998.DU123_06.DQ411850,32,0,0,0,-1,41,0,0,0,1,71,0,0,0,0,37,0,0,0,4,24,0,0,0,-1,13,0,0,0,0
C.ZA.1998.DU151_02.DQ411851,20,0,0,0,1,46,0,0,0,1,64,0,0,0,2,37,0,0,0,4,22,0,0,0,-1,11,0,0,0,1
C.ZA.1998.DU172_17.DQ411853,32,0,0,0,1,47,0,0,0,0,77,0,0,0,1,37,0,0,0,4,25,0,0,0,-1,12,0,0,0,0
C.ZA.1998.DU422_1.DQ411854,29,0,0,0,1,45,0,0,0,0,72,0,0,0,1,37,0,0,0,4,28,0,0,0,-2,11,0,0,0,-1
C.ZA.1999.DU156_12.DQ411852,27,0,0,0,0,43,0,0,0,1,68,0,0,0,1,37,0,0,0,4,27,0,0,0,-1,15,0,0,0,0
C.ZA.1999.DU156_12_N332A.,27,0,0,0,0,43,0,0,0,1,68,0,0,0,1,37,0,0,0,4,27,0,0,0,-1,15,0,0,0,0
C.ZA.1999.COT6_15.DQ447266,25,0,0,0,-2,43,0,0,0,2,66,0,0,0,0,37,0,0,0,4,26,0,0,0,0,13,0,0,0,0
C.ZA.2005.18814602_H8_F3.HQ615948,32,0,0,0,1,43,1,0,0,3,73,1,0,0,4,37,0,0,0,3,30,0,0,0,0,14,0,0,0,-1
C.ZA.2005.19157834_V1.HQ595743,25,0,0,0,1,42,0,0,0,0,65,0,0,0,1,37,0,0,0,5,35,0,0,0,0,12,0,0,0,-2
C.ZA.2005.19252094_A5_G2.HQ615953,19,0,0,0,1,46,1,0,0,1,63,1,0,0,2,36,0,0,0,4,25,0,0,0,-3,14,0,0,0,-1
C.ZA.2005.19314479_A2_5.HQ615958,21,0,0,0,1,47,1,0,0,1,66,1,0,0,2,37,0,0,0,5,26,0,0,0,0,15,0,0,0,-2
C.ZA.2005.CAP08_F6.EF203976,30,0,0,0,-2,41,0,0,0,2,69,0,0,0,0,37,0,0,0,3,29,0,0,0,-2,11,0,0,0,-1
C.ZA.2005.CAP174_1_06_F3_1B.JN967791,28,0,0,0,1,41,0,0,0,2,67,0,0,0,3,37,0,0,0,4,24,0,0,0,0,11,0,0,0,0
C.ZA.2005.CAP206_08.EF203967,27,0,0,0,-1,42,0,0,0,1,67,0,0,0,0,37,0,0,0,3,25,0,0,0,-1,14,0,0,0,-2
C.ZA.2005.CAP210_TA5.KC894136,21,0,0,0,-1,46,0,0,0,0,65,0,0,0,-1,37,0,0,0,4,39,0,0,0,-1,15,0,0,0,-2
C.ZA.2005.CAP225_1_06_A2_18.JN681225,36,0,0,0,0,43,0,0,0,1,77,0,0,0,1,37,0,0,0,4,23,0,0,0,0,14,0,0,0,0
C.ZA.2005.CAP228_2_00_51J.EF203968,34,0,0,0,-1,40,0,0,0,1,72,0,0,0,0,36,0,0,0,3,35,0,0,0,-2,18,0,0,0,-1
C.ZA.2005.CAP239_2_00_G3J.EF203983,20,0,0,0,0,43,0,0,0,1,61,0,0,0,1,37,0,0,0,5,31,0,0,0,0,16,0,0,0,2
C.ZA.2005.CAP255_2_00_16J.EF203982,26,0,0,0,-2,45,1,0,0,1,69,1,0,0,-1,37,0,0,0,4,27,0,0,0,-1,11,0,0,0,-1
C.ZA.2005.CAP258_2_00_X_23.JN681227,28,0,0,0,0,46,0,0,0,-1,72,0,0,0,-1,37,0,0,0,4,18,0,0,0,-1,14,0,0,0,1
C.ZA.2005.CAP45_CS_MUT.,19,0,0,0,0,46,0,0,0,2,63,0,0,0,2,37,0,0,0,5,22,0,0,0,1,13,0,0,0,0
C.ZA.2005.CAP63_A9.EF203973,27,0,0,0,0,44,0,0,0,2,69,0,0,0,2,37,0,0,0,5,30,0,0,0,0,13,1,0,0,0
C.ZA.2005.CAP84_32.EF203963,18,0,0,0,1,47,0,0,0,0,63,0,0,0,1,37,0,0,0,5,24,0,0,0,-1,12,0,0,0,-2
C.ZA.2005.CAP85_09.EF203985,28,0,0,0,0,44,0,0,0,-1,70,0,0,0,-1,37,0,0,0,4,31,0,0,0,-1,15,0,0,0,0
C.ZA.2005.CAP88_B5.EF203972,31,0,0,0,0,41,0,0,0,2,70,0,0,0,2,37,0,0,0,5,22,0,0,0,-2,14,0,0,0,-1
C.ZA.2005.CAP210_E8.DQ435683,21,0,0,0,-1,46,0,0,0,0,65,0,0,0,-1,37,0,0,0,4,39,0,0,0,-1,15,0,0,0,-2
C.ZA.2005.CAP244_D3.DQ435684,44,0,0,0,-1,41,0,0,0,0,83,0,0,0,-1,37,0,0,0,3,29,0,0,0,1,14,0,0,0,-1
C.ZA.2005.CAP45_G3.DQ435682,19,0,0,0,0,46,0,0,0,2,63,0,0,0,2,37,0,0,0,5,22,0,0,0,1,13,0,0,0,0
C.ZA.2005.CAP206_1_B5.FJ443358,27,0,0,0,-1,42,0,0,0,1,67,0,0,0,0,37,0,0,0,3,25,0,0,0,-1,14,0,0,0,-2
C.ZA.2005.CAP206_1_B5_Y681D.KJ700457,27,0,0,0,-1,42,0,0,0,1,67,0,0,0,0,37,0,0,0,3,25,0,0,0,-1,14,0,0,0,-2
C.ZA.2005.CAP255_2000_008WPI_4D.MK205926,26,0,0,0,-2,45,1,0,0,1,69,1,0,0,-1,37,0,0,0,4,27,0,0,0,-1,12,0,0,0,0
C.ZA.2005.CAP88_6M_C10.KU198436,31,0,0,0,-1,41,0,0,0,2,70,0,0,0,1,37,0,0,0,5,22,0,0,0,-2,14,0,0,0,-1
C.ZA.2005.CAP256_PI.EF203981,28,0,0,0,1,52,0,0,0,0,78,0,0,0,1,37,0,0,0,5,31,0,0,0,-1,12,0,0,0,-1
C.ZA.2005.CAP200_B8A.KC894135,29,0,0,0,2,44,0,0,0,1,71,0,0,0,3,37,0,0,0,4,28,0,0,0,-5,13,0,0,0,1
C.ZA.2005.CAP256_SU.KF241776,24,0,0,0,0,44,0,0,0,2,66,0,0,0,2,37,0,0,0,4,31,0,0,0,-2,12,1,0,0,-1
C.ZA.2006.19707346_E8_C6.HQ615951,26,0,0,0,-1,42,0,0,0,0,66,0,0,0,-1,37,0,0,0,4,27,0,0,0,2,11,0,0,0,0
C.ZA.2006.2759058_F10_B6.HQ615959,20,0,0,0,-1,46,0,0,0,2,64,0,0,0,1,37,0,0,0,5,25,0,0,0,0,16,0,0,0,-2
C.ZA.2006.2768732_C5_16.HQ615952,32,0,0,0,-2,40,0,0,0,2,70,0,0,0,0,36,0,0,0,4,21,1,0,0,0,15,0,0,0,0
C.ZA.2006.2833264.HQ595757,27,1,0,0,0,43,0,0,0,1,68,1,0,0,1,37,0,0,0,6,31,0,0,0,0,13,0,0,0,-1
C.ZA.2006.CAP129_1_15_B2_13.JN681223,20,0,0,0,-1,42,0,0,0,1,60,0,0,0,0,37,0,0,0,5,30,0,0,0,-1,13,0,0,0,0
C.ZA.2006.CAP136_1_16_E6_1.JN967790,29,0,0,0,-2,41,0,0,0,-3,68,0,0,0,-5,37,0,0,0,6,26,0,0,0,-2,13,0,0,0,0
C.ZA.2006.CAP224_1_18_C7_3.JN967793,36,0,0,0,-1,43,0,0,0,0,77,0,0,0,-1,37,0,0,0,4,26,0,0,0,0,20,1,0,0,0
C.ZA.2006.CAP260_2_00_TA1_1B.JN681228,19,0,0,0,0,42,0,0,0,2,59,0,0,0,2,36,0,0,0,3,26,0,0,0,0,14,0,0,0,-2
C.ZA.2006.CAP266_2_00_E9_H6.JN681229,28,0,0,0,0,43,0,0,0,0,69,0,0,0,0,36,0,0,0,4,23,0,0,0,-1,12,0,0,0,1
C.ZA.2006.CAP269_2_00_F11_1.JN967794,36,0,0,0,3,44,0,0,0,-2,78,0,0,0,1,36,0,0,0,4,24,0,0,0,0,12,0,0,0,-1
C.ZA.2006.CAP37_1_18_D2_19.JN681230,21,0,0,0,0,43,0,0,0,0,62,0,0,0,0,37,0,0,0,4,30,1,0,0,0,14,0,0,0,0
C.ZA.2006.CAP40_2_01_A3_5.JN681231,27,0,0,0,-2,42,0,0,0,4,67,0,0,0,2,37,0,0,0,4,21,0,0,0,0,11,0,0,0,0
C.ZA.2006.CAP69_1_12_TA7_1.JX131327,33,0,0,0,-2,44,0,0,0,4,75,0,0,0,2,37,0,0,0,5,29,0,0,0,-1,14,0,0,0,-1
C.ZA.2006.CAP221_B14.KC894137,35,0,0,0,2,44,0,0,0,1,77,0,0,0,3,37,0,0,0,5,25,0,0,0,0,11,0,0,0,1
C.ZA.2006.CAP177_1A3.KC894133,20,0,0,0,1,41,0,0,0,-1,59,0,0,0,0,37,0,0,0,3,20,0,0,0,0,14,0,0,0,-1
C.ZA.2007.19715820_A10_H2.HQ615950,28,0,0,0,0,39,0,0,0,0,65,0,0,0,0,37,0,0,0,4,29,0,0,0,-1,15,0,0,0,-4
C.ZA.2007.20104663_E11_D2.HQ615945,25,0,0,0,-2,44,0,0,0,3,67,0,0,0,1,36,0,0,0,5,33,0,0,0,-2,13,0,0,0,0
C.ZA.2007.20198102_E9_G1.HQ615944,27,0,0,0,1,47,0,0,0,1,72,0,0,0,2,37,0,0,0,4,31,0,0,0,-1,12,0,0,0,0
C.ZA.2007.20258279_V2.HQ595763,35,0,0,0,0,48,0,0,0,-1,81,0,0,0,-1,37,0,0,0,4,31,0,0,0,-2,12,0,0,0,0
C.ZA.2007.20417927_07.JQ352785,17,1,0,0,0,47,0,0,0,0,62,1,0,0,0,37,0,0,0,7,23,0,0,0,-2,12,0,0,0,2
C.ZA.2007.2869751_A4_D3.HQ615954,28,0,0,0,1,45,0,0,0,1,71,0,0,0,2,37,0,0,0,4,31,0,0,0,0,12,0,0,0,0
C.ZA.2007.2891391_A2_E1.HQ615955,23,0,0,0,0,43,0,0,0,2,64,0,0,0,2,36,0,0,0,5,25,0,0,0,-2,14,0,0,0,0
C.ZA.2007.2969249.HQ595766,29,0,0,0,-1,45,0,0,0,1,72,0,0,0,0,37,0,0,0,5,26,0,0,0,-1,14,1,0,0,-1
C.ZA.2007.3514597.HQ595759,27,0,0,0,0,42,0,0,0,0,67,0,0,0,0,37,0,0,0,5,22,0,0,0,0,13,0,0,0,0
C.ZA.2007.3545883_G1_E1.HQ615942,35,0,0,0,-1,42,0,0,0,2,75,0,0,0,1,36,0,0,0,5,26,0,0,0,-1,16,0,0,0,-1
C.ZA.2007.722_G4_16.JN967798,30,0,0,0,-3,39,0,0,0,1,67,0,0,0,-2,37,0,0,0,4,22,0,0,0,-2,15,0,0,0,-2
C.ZA.2007.CAP188_1_D1_14_REV.KC894134,24,0,0,0,-1,40,0,0,0,0,62,0,0,0,-1,37,0,0,0,4,27,0,0,0,-5,13,0,0,0,0
C.ZA.2007.CAP220_2_00_A8_5B.JN967792,26,0,0,0,0,46,1,0,0,2,70,1,0,0,2,37,0,0,0,2,29,0,0,0,1,12,0,0,0,0
C.ZA.2007.CAP237_1_22_B2_2_39.JN681226,33,0,0,0,-2,41,0,0,0,4,72,0,0,0,2,37,0,0,0,3,26,0,0,0,3,11,0,0,0,-1
C.ZA.2007.CT184_D3_15.KF114889,21,0,0,0,-1,44,0,0,0,2,63,0,0,0,1,37,0,0,0,4,26,0,0,0,0,12,1,0,0,0
C.ZA.2007.CT349_39_16.JQ061131,21,0,0,0,-1,44,0,0,0,2,63,0,0,0,1,37,0,0,0,4,31,0,0,0,-3,12,1,0,0,0
C.ZA.2007.CT810_G4_7.KF114891,29,1,0,0,-1,43,0,0,0,2,70,1,0,0,1,37,0,0,0,4,24,0,0,0,-1,13,0,0,0,-2
C.ZA.2007.CT823_B6_1.JN681236,22,0,0,0,0,47,0,0,0,-1,67,0,0,0,-1,37,0,0,0,4,28,0,0,0,0,12,0,0,0,0
C.ZA.2007.705010067_TF.KC156125,23,0,0,0,-2,41,0,0,0,2,62,0,0,0,0,37,0,0,0,4,22,0,0,0,0,12,0,0,0,-1
C.ZA.2007.704010042_2E5.KC894113,26,0,0,0,-1,48,0,0,0,5,72,0,0,0,4,37,0,0,0,2,33,0,0,0,1,14,1,0,0,-1
C.ZA.2007.704010069_C6.KC894114,22,0,0,0,1,43,0,0,0,0,63,0,0,0,1,37,0,0,0,1,36,0,0,0,-3,16,0,0,0,0
C.ZA.2007.704010083_B8.FJ443671,39,0,0,0,0,41,0,0,0,1,78,0,0,0,1,37,0,0,0,3,27,0,0,0,-1,14,0,0,0,0
C.ZA.2007.CAP61_F10A.KC863509,33,0,0,0,-2,44,0,0,0,0,75,0,0,0,-2,37,0,0,0,6,28,0,0,0,-2,12,0,0,0,-1
C.ZA.2007.706010018_2E3.FJ444047,25,1,0,0,-2,40,0,0,0,0,63,1,0,0,-2,36,0,0,0,3,25,0,0,0,-3,12,0,0,0,1
C.ZA.2007.705010185_TF.KC156129,30,0,0,0,-1,43,0,0,0,0,71,0,0,0,-1,37,0,0,0,4,22,0,0,0,0,15,0,0,0,1
C.ZA.2007.705010198_TF.KC156130,31,0,0,0,0,44,0,0,0,2,73,0,0,0,2,37,0,0,0,3,21,0,0,0,-1,11,0,0,0,-1
C.ZA.2007.706010164_1A7.FJ444076,22,0,0,0,1,46,0,0,0,2,66,0,0,0,3,37,0,0,0,3,32,0,0,0,2,12,0,0,0,0
C.ZA.2007.706010164_1A7_REV.FJ444076,22,0,0,0,1,46,0,0,0,2,66,0,0,0,3,37,0,0,0,3,32,0,0,0,2,12,0,0,0,0
C.ZA.2007.704809221_1B3.FJ444103,38,0,0,0,0,46,0,0,0,1,82,0,0,0,1,37,0,0,0,4,31,0,0,0,1,15,0,0,0,1
C.ZA.2007.704809221_1B3_REV.FJ444103,38,0,0,0,0,46,0,0,0,1,82,0,0,0,1,37,0,0,0,4,31,0,0,0,1,15,0,0,0,1
C.ZA.2007.CT072_56_7.JN681232,25,0,0,0,0,42,0,0,0,3,65,0,0,0,3,37,0,0,0,6,30,0,0,0,2,12,0,0,0,-1
C.ZA.2007.CT140_140_B6.JN681233,31,0,0,0,1,43,0,0,0,1,72,0,0,0,2,37,0,0,0,4,31,0,0,0,-1,11,0,0,0,1
C.ZA.2007.704810053_2B7.KC894119,34,0,0,0,-1,43,0,0,0,2,75,0,0,0,1,37,0,0,0,4,28,0,0,0,3,10,0,0,0,-1
C.ZA.2007.CA392_H2_6.JN681221,34,0,0,0,0,40,0,0,0,0,72,0,0,0,0,37,0,0,0,4,26,0,0,0,-2,12,0,0,0,0
C.ZA.2007.SO431_C1_1.JN681246,27,0,0,0,3,47,0,0,0,-2,72,0,0,0,1,37,0,0,0,5,27,0,0,0,0,13,0,0,0,-1
C.ZA.2007.CT431_G6_6.JN681234,25,0,0,0,2,46,0,0,0,0,69,0,0,0,2,37,0,0,0,4,28,0,0,0,-1,22,0,0,0,-1
C.ZA.2007.SO225_H11_12.JN681252,20,0,0,0,-1,41,0,0,0,0,59,0,0,0,-1,37,0,0,0,4,30,1,0,0,-1,14,0,0,0,-1
C.ZA.2008.1107356_07.JQ352794,29,0,0,0,0,42,0,0,0,0,69,0,0,0,0,37,0,0,0,3,27,0,0,0,0,13,0,0,0,-1
C.ZA.2008.1143465_14.JQ352799,28,0,0,0,-3,42,0,0,0,1,68,0,0,0,-2,37,0,0,0,5,27,0,0,0,0,14,0,0,0,-2
C.ZA.2008.1170887_08.JQ352801,31,0,0,0,-2,45,1,0,0,0,74,1,0,0,-2,37,0,0,0,4,24,0,0,0,-1,11,0,0,0,0
C.ZA.2008.1245045.HQ595742,38,1,0,0,1,41,0,0,0,1,77,1,0,0,2,37,0,0,0,4,32,0,0,0,-3,14,0,0,0,-1
C.ZA.2008.20355851_20.JQ352789,28,0,0,0,-2,61,0,0,0,1,87,0,0,0,-1,36,0,0,0,4,22,0,0,0,0,13,0,0,0,1
C.ZA.2008.20358510_01.JQ352790,35,0,0,0,0,47,0,0,0,3,80,0,0,0,3,37,0,0,0,5,37,0,0,0,-1,19,0,0,0,1
C.ZA.2008.20721190.HQ595747,32,1,0,0,-1,44,0,0,0,2,74,1,0,0,1,37,0,0,0,3,32,0,0,0,0,14,0,0,0,1
C.ZA.2008.20803520.HQ595748,25,0,0,0,0,51,0,0,0,-2,74,0,0,0,-2,37,0,0,0,3,25,0,0,0,0,28,2,0,0,-1
C.ZA.2008.20883229_C9_H6.HQ615943,26,0,0,0,0,47,0,0,0,0,71,0,0,0,0,36,0,0,0,4,29,0,0,0,-1,15,0,0,0,-1
C.ZA.2008.20915593.HQ595749,28,0,0,0,0,45,0,0,0,0,71,0,0,0,0,37,0,0,0,4,23,0,0,0,1,8,0,0,0,-1
C.ZA.2008.20927783.HQ595750,36,0,0,0,2,52,0,0,0,-1,86,0,0,0,1,37,0,0,0,6,35,0,0,0,0,20,0,0,0,0
C.ZA.2008.21203310_G7_C3.HQ615946,25,0,0,0,0,41,0,0,0,2,64,0,0,0,2,37,0,0,0,3,27,0,0,0,1,17,0,0,0,-1
C.ZA.2008.CA240_A5_5.KC154016,21,0,0,0,0,45,0,0,0,-2,64,0,0,0,-2,37,0,0,0,5,31,0,0,0,-3,12,0,0,0,-1
C.ZA.2008.CAP290_2_00_23_6.JN681253,28,0,0,0,-2,43,0,0,0,-1,69,0,0,0,-3,37,0,0,0,2,31,0,0,0,0,11,0,0,0,0
C.ZA.2008.CAP291_2_00_H2_15.KF114884,37,1,0,0,-1,41,0,0,0,0,76,1,0,0,-1,36,0,0,0,4,32,0,0,0,-2,12,0,0,0,0
C.ZA.2008.CAP292_2_00_12_4.JN681254,38,0,0,0,1,45,0,0,0,-3,81,0,0,0,-2,37,0,0,0,5,21,0,0,0,-1,12,0,0,0,0
C.ZA.2008.CAP301_2_00_C3_20.KC154017,20,0,0,0,-1,49,0,0,0,3,67,0,0,0,2,37,0,0,0,4,25,0,0,0,0,12,0,0,0,1
C.ZA.2008.CAP304_2_00_F6_6.KC154018,15,0,0,0,0,43,1,0,0,3,56,1,0,0,3,37,0,0,0,4,26,0,0,0,-2,13,0,0,0,-1
C.ZA.2008.CAP306_2_00_F9_1.KC154019,37,1,0,0,-1,42,0,0,0,1,77,1,0,0,0,37,0,0,0,3,29,0,0,0,1,11,0,0,0,-1
C.ZA.2008.CAP307_2_00_24_1.JN681255,29,3,0,0,0,43,0,0,0,0,70,3,0,0,0,37,0,0,0,5,26,0,0,0,0,14,0,0,0,0
