Name,Length,Glyco(Nx[ST]),NP[ST],NN[ST][ST],Charge
B.US.2018.B020_ENV06.PP728330,13,0,0,0,0
B.US.2018.B021_ENV03.PP728331,13,0,0,0,-1
B.US.2018.B021_ENV08.PP728332,14,0,0,0,0
B.US.2018.B026_ENV05.PP728336,16,0,0,0,-1
B.US.2018.B027_ENV01.PP728337,13,0,0,0,-2
B.US.2018.B027_ENV08.PP728338,13,0,0,0,-3
B.US.2018.B028_ENV03.PP728339,14,0,0,0,0
B.US.2018.B028_ENV06.PP728340,14,0,0,0,0
B.US.2018.B030_ENV09.PP728341,12,1,0,0,0
B.US.2018.B032_ENV07.PP728342,12,0,0,0,1
B.US.2018.B033_ENV02.PP728343,12,0,0,0,0
B.US.2018.B035_ENV05.PP728344,13,0,0,0,0
B.US.2018.B035_ENV09.PP728345,13,0,0,0,0
B.US.2018.B036_ENV03.PP728346,12,1,0,0,0
B.US.2018.B036_ENV13.PP728347,12,1,0,0,0
B.US.2018.B037_ENV02.PP728348,11,0,0,0,1
B.US.2018.B037_ENV16.PP728349,11,0,0,0,1
B.US.2018.B039_ENV02.PP728350,14,0,0,0,-2
B.US.2018.V704_2544_140EN01.ON980940,15,0,0,0,1
B.US.2018.V704_2544_140EN02.ON980941,17,0,0,0,0
B.US.2018.V704_2544_150_RE_P001S.ON980942,15,0,0,0,1
B.US.2018.V704_2901_170_RE_SGA01_S.ON980957,13,0,0,0,-2
B.US.2018.V704_2901_190ESN_01T.ON980958,13,0,0,0,-2
B.US.2018.V704_2901_190ESN_02C.ON980959,13,0,0,0,-2
B.US.2018.V704_2901_190_RE_PBLIB002_S.ON980960,13,0,0,0,-2
B.US.2018.V704_2165_231_ESN.OR508936,15,0,0,0,0
B.US.2018.V704_2981_150_RE_P001S_2559A.ON980961,12,0,0,0,-1
B.US.2018.V704_2981_150_RE_P002S_2559A.ON980962,12,0,0,0,-1
B.US.2018.V704_2981_150_RE_PBLIB003_S.ON980963,12,0,0,0,0
B.US.2018.V704_2981_150_RE_PBLIB005_S.ON980964,12,0,0,0,-1
B.US.2018.V704_2148_260ESN.OR508937,13,0,0,0,-1
B.US.2018.V704_1969_210ESN.ON980916,14,0,0,0,-1
B.US.2018.V704_1969_210_RE_PBSGA002_S.ON980915,14,0,0,0,-1
B.US.2018.V704_1183_220ESN.ON980873,14,0,0,0,-1
B.US.2018.V704_2560_250_RE_P001S_1602A.OR508942,14,0,0,0,-1
B.US.2018.V704_2560_250_RE_P002S_1602A.OR508943,15,0,0,0,0
B.US.2019.1536_BL_E11_4.MZ397072,12,0,0,0,0
B.US.2019.1536_BL_E5_3.MZ397070,12,0,0,0,0
B.US.2019.1536_BL_E6_1.MZ397071,12,0,0,0,0
B.US.2019.1536_BL_G9_4.MZ397073,12,0,0,0,0
B.US.2019.1536_V15_A12_4.MZ397066,12,0,0,0,0
B.US.2019.1536_V15_C11_2.MZ397067,11,0,0,0,0
B.US.2019.1536_V15_C7_1.MZ397064,12,0,0,0,0
B.US.2019.1536_V15_D11_4.MZ397069,12,0,0,0,0
B.US.2019.1536_V15_D12_1.MZ397065,12,0,0,0,0
B.US.2019.1536_V15_D6_1.MZ397068,12,0,0,0,0
B.US.2019.1536_V16_A9_2.MZ397076,12,0,0,0,1
B.US.2019.1536_V16_B1_3.MZ397075,12,0,0,0,0
B.US.2019.1536_V16_B6_1.MZ397077,12,0,0,0,0
B.US.2019.1536_V16_B7_3.MZ397074,12,0,0,0,1
B.US.2019.2305_BL_G1_1.MZ397088,12,0,0,0,1
B.US.2019.2305_BL_G2_1.MZ397089,12,0,0,0,1
B.US.2019.2305_BL_H1_3.MZ397090,12,0,0,0,0
B.US.2019.2305_BL_H4_3.MZ397087,12,0,0,0,1
B.US.2019.2305_V7_E5_2.MZ397078,12,0,0,0,0
B.US.2019.2305_V7_F1_4.MZ397079,12,0,0,0,0
B.US.2019.2305_V7_G2_2.MZ397080,12,0,0,0,0
B.US.2019.2305_V7_G5_4.MZ397082,12,0,0,0,0
B.US.2019.2305_V7_G6_1.MZ397081,12,0,0,0,0
B.US.2019.2305_V7_G7_1.MZ397083,12,0,0,0,0
B.US.2019.2305_V7_G9_2.MZ397084,12,0,0,0,0
B.US.2019.2305_V7_H11_2.MZ397086,12,0,0,0,0
B.US.2019.2305_V7_H5_1.MZ397085,12,0,0,0,0
B.US.2019.2319_BL_A3_2.MZ397137,12,0,0,0,0
B.US.2019.2319_BL_B1_2.MZ397138,12,0,0,0,0
B.US.2019.2319_BL_B2_4.MZ397139,12,0,0,0,0
B.US.2019.2319_BL_B3_2.MZ397140,12,0,0,0,0
B.US.2019.2319_BL_C1_4.MZ397141,14,0,0,0,-1
B.US.2019.2319_BL_E10_2.MZ397135,14,0,0,0,-1
B.US.2019.2319_BL_E12_2.MZ397133,12,0,0,0,0
B.US.2019.2319_BL_E3_1.MZ397136,12,0,0,0,0
B.US.2019.2319_BL_F1_1.MZ397131,12,0,0,0,0
B.US.2019.2319_BL_H1_1.MZ397132,12,0,0,0,0
B.US.2019.2319_BL_H4_4.MZ397134,12,0,0,0,0
B.US.2019.2319_BL_H7_1.MZ397130,12,0,0,0,0
B.US.2019.2319_V7_B1_3.MZ397142,12,0,0,0,0
B.US.2019.2319_V7_C1_4.MZ397143,14,0,0,0,-1
B.US.2019.2319_V7_D2_4.MZ397145,14,0,0,0,-1
B.US.2019.2319_V7_H3_2.MZ397144,14,0,0,0,-1
B.US.2019.2936_BL_B10_3.MZ397048,12,0,0,0,0
B.US.2019.2936_BL_C1_3.MZ397049,12,0,0,0,0
B.US.2019.2936_BL_E10_2.MZ397047,12,0,0,0,0
B.US.2019.2936_V9_A3_3.MZ397042,12,0,0,0,0
B.US.2019.2936_V9_B3_2.MZ397039,12,0,0,0,0
B.US.2019.2936_V9_B4_3.MZ397041,12,0,0,0,0
B.US.2019.2936_V9_C3_2.MZ397040,12,0,0,0,0
B.US.2019.2936_V9_C5_2.MZ397043,12,0,0,0,0
B.US.2019.2936_V9_D3_3.MZ397044,12,0,0,0,0
B.US.2019.2936_V9_E3_3.MZ397045,12,0,0,0,0
B.US.2019.2936_V9_F2_3.MZ397046,12,0,0,0,0
B.US.2019.2990_BL_E2_8.MZ397051,13,0,0,0,0
B.US.2019.2990_BL_E5_2.MZ397063,13,0,0,0,0
B.US.2019.2990_BL_F1_1.MZ397061,13,0,0,0,0
B.US.2019.2990_BL_F4_2.MZ397060,13,0,0,0,0
B.US.2019.2990_BL_G1_2.MZ397062,13,0,0,0,0
B.US.2019.2990_V7_B5_2.MZ397054,13,0,0,0,0
B.US.2019.2990_V7_B6_2.MZ397052,13,0,0,0,0
B.US.2019.2990_V7_C10_3.MZ397057,13,0,0,0,0
B.US.2019.2990_V7_C1_4.MZ397055,13,0,0,0,0
B.US.2019.2990_V7_C2_3.MZ397050,13,0,0,0,0
B.US.2019.2990_V7_C9_1.MZ397056,13,0,0,0,0
B.US.2019.2990_V7_D4_4.MZ397058,13,0,0,0,0
B.US.2019.2990_V7_F2_3.MZ397059,13,0,0,0,0
B.US.2019.2990_V7_F7_2.MZ397053,13,0,0,0,0
B.US.2019.4236_BL_A9_1.MZ397094,15,0,0,0,-1
B.US.2019.4236_BL_C1_1.MZ397095,15,0,0,0,-1
B.US.2019.4236_BL_C5_3.MZ397093,15,0,0,0,-1
B.US.2019.4236_V11_D8_4.MZ397091,15,0,0,0,-1
B.US.2019.4236_V9_G10_3.MZ397092,15,0,0,0,-1
B.US.2019.5257_BL_A3_2.MZ397098,13,0,0,0,0
B.US.2019.5257_BL_B12_4.MZ397097,13,0,0,0,-1
B.US.2019.5257_BL_F4_4.MZ397096,13,0,0,0,-1
B.US.2019.5257_V7_B12_3.MZ397104,17,0,0,0,-1
B.US.2019.5257_V7_B9_2.MZ397102,13,0,0,0,0
B.US.2019.5257_V7_C1_1.MZ397103,15,0,0,0,-1
B.US.2019.5257_V7_D2_1.MZ397105,13,0,0,0,0
B.US.2019.5257_V7_D6_1.MZ397106,17,0,0,0,-1
B.US.2019.5257_V7_D7_1.MZ397107,17,0,0,0,-1
B.US.2019.5257_V7_E2_1.MZ397099,17,0,0,0,-1
B.US.2019.5257_V7_G10_1.MZ397101,13,0,0,0,0
B.US.2019.5257_V7_H3_1.MZ397100,13,0,0,0,-1
B.US.2019.6113_BL_A3_4.MZ397036,12,0,0,0,0
B.US.2019.6113_BL_A5_4.MZ397034,12,0,0,0,0
B.US.2019.6113_BL_B4_3.MZ397038,12,0,0,0,0
B.US.2019.6113_BL_C10_4.MZ397035,12,0,0,0,0
B.US.2019.6113_BL_D6_4.MZ397037,12,0,0,0,0
B.US.2019.6113_V14_A10_1.MZ397027,12,1,0,0,0
B.US.2019.6113_V14_A11_1.MZ397028,12,1,0,0,0
B.US.2019.6113_V14_B5_2.MZ397030,12,0,0,0,0
B.US.2019.6113_V14_C7_3.MZ397029,12,0,0,0,0
B.US.2019.6113_V14_D8_2.MZ397031,12,0,0,0,0
B.US.2019.6113_V14_E1_2.MZ397032,12,0,0,0,0
B.US.2019.6113_V14_G11_1.MZ397033,12,0,0,0,0
B.US.2019.6292_BL_A4_1.MZ396988,13,0,0,0,0
B.US.2019.6292_BL_B2_1.MZ396981,11,0,0,0,1
B.US.2019.6292_BL_C4_1.MZ396980,13,0,0,0,0
B.US.2019.6292_BL_D2_3.MZ396982,13,0,0,0,-1
B.US.2019.6292_BL_D4_1.MZ396986,13,0,0,0,0
B.US.2019.6292_BL_F2_2.MZ396984,13,0,0,0,0
B.US.2019.6292_BL_G2_1.MZ396983,13,0,0,0,0
B.US.2019.6292_BL_G4_3.MZ396987,13,0,0,0,0
B.US.2019.6292_BL_H4_2.MZ396985,13,0,0,0,0
B.US.2019.6292_V7_A11_1.MZ396996,13,0,0,0,0
B.US.2019.6292_V7_A6_1.MZ396995,13,0,0,0,0
B.US.2019.6292_V7_B9_2.MZ396993,13,0,0,0,0
B.US.2019.6292_V7_C12_1.MZ396999,13,0,0,0,0
B.US.2019.6292_V7_C8_1.MZ396994,13,0,0,0,0
B.US.2019.6292_V7_F10_2.MZ396998,13,0,0,0,0
B.US.2019.6292_V7_F12_4.MZ396997,13,0,0,0,0
B.US.2019.6292_V7_F5_2.MZ396992,13,0,0,0,0
B.US.2019.6292_V7_G10_4.MZ396990,13,0,0,0,0
B.US.2019.6292_V7_G8_4.MZ396991,13,0,0,0,0
B.US.2019.6292_V7_H7_4.MZ396989,13,0,0,0,0
B.US.2019.65021_BASELINE_V2_E3_2.PP961151,14,0,0,0,-2
B.US.2019.65021_BASELINE_V2_E5_3.PP961153,14,0,0,0,-2
B.US.2019.65021_BASELINE_V2_E6_1.PP961154,14,0,0,0,-2
B.US.2019.65021_BASELINE_V2_F10_1.PP961159,14,0,0,0,-1
B.US.2019.65021_BASELINE_V2_F8_3.PP961158,14,0,0,0,-2
B.US.2019.6775_BL_B10_3.MZ397024,14,0,0,0,-1
B.US.2019.6775_BL_E3_3.MZ397026,16,0,0,0,-2
B.US.2019.6775_BL_E5_2.MZ397025,12,0,0,0,0
B.US.2019.6775_BL_F5_2.MZ397023,14,0,0,0,-1
B.US.2019.6775_BL_G10_2.MZ397020,14,0,0,0,-1
B.US.2019.6775_BL_G3_4.MZ397019,14,0,0,0,-1
B.US.2019.6775_BL_H10_4.MZ397021,14,0,0,0,-1
B.US.2019.6775_BL_H7_3.MZ397022,14,0,0,0,-1
B.US.2019.6775_V7_D2_4.MZ397015,12,0,0,0,-1
B.US.2019.6775_V7_D3_3.MZ397014,14,0,0,0,-1
B.US.2019.6775_V7_D6_3.MZ397017,14,0,0,0,-2
B.US.2019.6775_V7_D7_3.MZ397018,14,0,0,0,-1
B.US.2019.6775_V7_E5_1.MZ397016,14,0,0,0,-1
B.US.2019.7190_BL_A3_2.MZ397116,12,0,0,0,-1
B.US.2019.7190_BL_A9_3.MZ397115,12,0,0,0,-1
B.US.2019.7190_BL_B1_1.MZ397114,12,0,0,0,-1
B.US.2019.7190_BL_C12_2.MZ397113,12,0,0,0,-1
B.US.2019.7190_BL_D10_4.MZ397117,12,0,0,0,0
B.US.2019.7190_V7_A3_5.MZ397111,12,0,0,0,-1
B.US.2019.7190_V7_A9_8.MZ397108,12,0,0,0,-1
B.US.2019.7190_V7_B11_4.MZ397112,12,0,0,0,-1
B.US.2019.7190_V7_F3_5.MZ397109,12,0,0,0,-1
B.US.2019.7190_V7_G1_8.MZ397110,12,0,0,0,0
B.US.2019.8074_BL_D10_2.MZ397127,14,1,0,0,-1
B.US.2019.8074_BL_E12_4.MZ397124,14,1,0,0,-1
B.US.2019.8074_BL_E8_1.MZ397125,14,1,0,0,-1
B.US.2019.8074_BL_F11_2.MZ397128,14,1,0,0,-1
B.US.2019.8074_BL_F2_4.MZ397126,14,1,0,0,-1
B.US.2019.8074_BL_F3_3.MZ397123,14,1,0,0,-1
B.US.2019.8074_BL_F6_2.MZ397129,14,1,0,0,-1
B.US.2019.8074_V7_E10_4.MZ397120,14,1,0,0,-1
B.US.2019.8074_V7_E11_1.MZ397122,14,1,0,0,-1
B.US.2019.8074_V7_E2_2.MZ397118,14,1,0,0,-1
B.US.2019.8074_V7_E4_4.MZ397119,14,1,0,0,-1
B.US.2019.8074_V7_G10_1.MZ397121,14,1,0,0,-1
B.US.2019.9372_BL_A10_1.MZ397004,11,0,0,0,0
B.US.2019.9372_BL_C3_3.MZ397001,11,0,0,0,0
B.US.2019.9372_BL_C5_2.MZ397005,11,0,0,0,0
B.US.2019.9372_BL_E11_1.MZ397003,11,0,0,0,0
B.US.2019.9372_BL_E2_1.MZ397000,11,0,0,0,0
B.US.2019.9372_BL_E6_1.MZ397008,11,0,0,0,0
B.US.2019.9372_BL_E7_1.MZ397009,14,0,0,0,0
B.US.2019.9372_BL_F5_4.MZ397006,11,0,0,0,0
B.US.2019.9372_BL_F7_1.MZ397007,11,0,0,0,0
B.US.2019.9372_BL_H4_1.MZ397002,11,0,0,0,0
B.US.2019.9372_V7_E10_3.MZ397011,14,0,0,0,0
B.US.2019.9372_V7_F1_2.MZ397012,14,0,0,0,0
B.US.2019.9372_V7_G2_2.MZ397010,11,0,0,0,0
B.US.2019.9372_V7_G4_2.MZ397013,14,0,0,0,0
B.US.2019.98059_BASELINE_V1_C4.PP961192,13,0,0,0,-2
B.US.2019.98059_BASELINE_V1_D6.PP961194,11,0,0,0,-1
B.US.2019.V704_0856_240_RE_PB001_S.OQ912891,11,0,0,0,-1
B.US.2019.V704_2171_250_RE_CON_S.OR508947,12,0,0,0,0
B.US.2019.V704_2838_260_RE_PBLIB001_S.OR508954,15,1,0,0,1
B.US.2019.V704_2838_260_RE_PBLIB002_S.OR508955,15,1,0,0,1
B.US.2020.65010_REBOUND_V21_A4A_2.PP960842,15,0,0,0,-1
B.US.2020.65010_REBOUND_V21_A4B_4.PP960843,15,0,0,0,-1
B.US.2020.65010_REBOUND_V21_A8A_2.PP960847,15,0,0,0,-1
B.US.2020.65010_REBOUND_V21_B2_11.PP960853,15,0,0,0,-1
B.US.2020.65010_REBOUND_V21_B8A_6.PP960855,15,0,0,0,-1
B.US.2020.65010_REBOUND_V21_E6A_1.PP960863,14,0,0,0,-1
B.US.2020.65010_REBOUND_V21_E6B_1.PP960864,15,0,0,0,-1
B.US.2020.65015_REBOUND_V23_1_B3_2.PP960876,12,0,0,0,-1
B.US.2020.65015_REBOUND_V23_1_B4_10.PP960877,12,0,0,0,-1
B.US.2020.65015_REBOUND_V23_1_C1_4.PP960880,12,0,0,0,-1
B.US.2020.65015_REBOUND_V23_1_C6_5.PP960881,12,0,0,0,-1
B.US.2020.65015_REBOUND_V23_1_D12_12.PP960884,12,0,0,0,-1
B.US.2020.65015_REBOUND_V23_1_D9_6.PP960883,12,0,0,0,-1
B.US.2020.65015_REBOUND_V23_1_E3_1.PP961055,12,0,0,0,-1
B.US.2020.65021_REBOUND_V8_1_B11_2.PP960896,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_B3B_1.PP960893,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_B4B_11.PP960894,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_B5_2.PP960895,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_C1_6.PP960897,14,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_C4_6.PP960898,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_C8_11.PP960900,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_D10.PP960907,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_D3_9.PP960902,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_D6_1.PP960904,14,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_D7_5.PP960905,14,0,0,0,-2
B.US.2020.98050_REBOUND_VA0_C7_8.PP960917,12,0,0,0,0
B.US.2020.98050_REBOUND_VA0_E1.PP960923,12,0,0,0,0
B.US.2020.98050_REBOUND_VA0_E3B_6.PP960926,12,0,0,0,0
B.US.2020.98050_REBOUND_VA0_E9A_1.PP960928,12,0,0,0,0
B.US.2020.98050_REBOUND_VA0_F8_3.PP960933,12,0,0,0,0
B.US.2020.98050_REBOUND_VA0_F9B_1.PP960935,12,0,0,0,0
B.US.2020.98050_REBOUND_VA0_H12_7.PP960954,12,0,0,0,0
B.US.2020.98050_REBOUND_VA0_H9_2.PP960950,12,0,0,0,0
B.US.2020.98058_REBOUND_V28_C4_5.PP960975,14,0,0,0,-1
B.US.2020.98058_REBOUND_VA0_A10B_5.PP961064,14,0,0,0,-1
B.US.2020.98058_REBOUND_VA0_A1_4.PP960955,14,0,0,0,-1
B.US.2020.98058_REBOUND_VA0_C11_5.PP960965,14,0,0,0,-1
B.US.2020.98058_REBOUND_VA0_C12_5.PP960966,14,0,0,0,-1
B.US.2020.98058_REBOUND_VA0_C3A.PP960961,14,0,0,0,-1
B.US.2020.98058_REBOUND_VA0_C3B_1.PP960962,14,0,0,0,-1
B.US.2020.98058_REBOUND_VA0_D9A_7.PP960971,14,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_C1_2.PP960978,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_C6_7.PP960980,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_D11_5.PP960985,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_D1_6.PP960983,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_D8_10.PP960984,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_F7B_5.PP960993,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_G11_2.PP961000,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_G5_1.PP960998,11,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_A1_1.PP961008,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_B11.PP961010,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_D2_2.PP961018,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_E5_2.PP961022,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_F10_1B.PP961031,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_F7B_3.PP961027,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_H3_2.PP961039,14,0,0,0,-1
B.US.x.653116_0_82YPI_SGA01.MT023029,12,0,0,0,-2
B.US.x.653116_0_89YPI_SGA03.MT457784,15,0,0,0,0
B.US.x.653116_4_55YPI_SGA18.MT023032,16,0,0,0,0
B.US.x.653116_4_55YPI_SGA24.MT023033,16,0,0,0,0
B.US.x.653116_4_55YPI_SGA29.MT023030,17,0,0,0,0
B.US.x.653116_4_55YPI_SGA30.MT023031,16,0,0,0,0
B.US.x.653116_6_49YPI_SGA38_E1.MT023027,11,0,0,0,-1
B.US.x.653116_6_49YPI_SGA39_NE1.MT023028,17,0,0,0,0
B.US.x.653116_E1_R563Q.,11,0,0,0,-1
B.US.x.653116_NE1_Q563R.,17,0,0,0,0
B.US.x.693_1969_V11_A11_4_REBOUND.ON014886,17,0,0,0,-1
B.US.x.693_1969_V11_A4_2_REBOUND.ON014884,13,0,0,0,1
B.US.x.693_1969_V11_A7_1_REBOUND.ON014885,17,0,0,0,-1
B.US.x.693_1969_V11_B11_2_REBOUND.ON014890,13,0,0,0,1
B.US.x.693_1969_V11_B12_1_REBOUND.ON014891,17,0,0,0,-1
B.US.x.693_1969_V11_B1_7_REBOUND.ON014887,17,0,0,0,-1
B.US.x.693_1969_V11_B3_1_REBOUND.ON014888,17,1,0,0,-1
B.US.x.693_1969_V11_C11_4_REBOUND.ON014894,17,0,0,0,-1
B.US.x.693_1969_V11_C4_1_REBOUND.ON014892,17,0,0,0,-1
B.US.x.693_1969_V11_C8_1_REBOUND.ON014893,17,0,0,0,-1
B.US.x.693_1969_V2_A11_1_BASELINE.ON014875,17,0,0,0,-1
B.US.x.693_1969_V2_A2_3_BASELINE.ON014871,17,0,0,0,-1
B.US.x.693_1969_V2_A7_1_BASELINE.ON014872,17,0,0,0,-1
B.US.x.693_1969_V2_A9_1_BASELINE.ON014874,17,1,0,0,-1
B.US.x.693_1969_V2_C11_8_BASELINE.ON014879,17,1,0,0,-1
B.US.x.693_1969_V2_C3_11_BASELINE.ON014876,17,0,0,0,-1
B.US.x.693_1969_V2_D2_3_BASELINE.ON014881,17,1,0,0,-1
B.US.x.693_1969_V2_D7_8_BASELINE.ON014882,17,1,0,0,-1
B.US.x.693_1969_V2_D8_3_BASELINE.ON014883,17,1,0,0,-1
B.US.x.693_2215_V2_A6_3_BASELINE.ON014896,13,0,0,0,-1
B.US.x.693_2215_V2_C1_2_BASELINE.ON014895,13,0,0,0,-1
B.US.x.693_2215_V2_C2_4_BASELINE.ON014907,13,0,0,0,-1
B.US.x.693_2215_V2_D11_9_BASELINE.ON014900,13,0,0,0,-1
B.US.x.693_2215_V2_D7_1_BASELINE.ON014905,13,0,0,0,-1
B.US.x.693_2215_V2_D7_2_BASELINE.ON014913,13,0,0,0,-1
B.US.x.693_2215_V9_A6_1_REBOUND.ON014906,13,0,0,0,-1
B.US.x.693_2215_V9_A7_1_REBOUND.ON014911,13,0,0,0,0
B.US.x.693_2215_V9_B9_1_REBOUND.ON014909,13,0,0,0,0
B.US.x.693_2215_V9_C11_1_REBOUND.ON014899,13,0,0,0,0
B.US.x.693_2215_V9_D2_4_REBOUND.ON014908,13,0,0,0,-1
B.US.x.693_2215_V9_D7_3_REBOUND.ON014912,13,0,0,0,0
B.US.x.693_2215_V9_G10_2_REBOUND.ON014898,13,0,0,0,0
B.US.x.693_2215_V9_G4_3_REBOUND.ON014910,13,0,0,0,0
B.US.x.693_7312_V2_A2_2_BASELINE.ON014928,13,0,0,0,1
B.US.x.693_7312_V2_A3_3_BASELINE.ON014926,13,0,0,0,1
B.US.x.693_7312_V7_D8_8_REBOUND.ON014930,13,1,0,0,0
B.US.x.693_7312_V7_E4_2_REBOUND.ON014932,13,0,0,0,0
B.US.x.693_7312_V7_E8_4_REBOUND.ON014931,13,0,0,0,0
B.US.x.693_7312_V7_F9_1_REBOUND.ON014929,13,1,0,0,0
B.US.x.693_7989_V2_A2_3_BASELINE.ON014844,16,0,0,0,-2
B.US.x.693_7989_V2_B4_4_BASELINE.ON014845,16,0,0,0,-2
B.US.x.693_7989_V2_B4_5_BASELINE.ON014846,16,0,0,0,-2
B.US.x.693_7989_V2_B8_2_BASELINE.ON014848,16,0,0,0,-2
B.US.x.693_7989_V2_C4_2_BASELINE.ON014850,16,0,0,0,-2
B.US.x.693_7989_V2_C4_4_1_BASELINE.ON014851,16,0,0,0,-2
B.US.x.693_7989_V2_F1_2_BASELINE.ON014858,16,0,0,0,-2
B.US.x.693_7989_V2_F9_4_BASELINE.ON014860,16,0,0,0,-2
B.US.x.693_7989_V9_A11_1_REBOUND.ON014864,16,0,0,0,-2
B.US.x.693_7989_V9_A4_1_REBOUND.ON014861,16,0,0,0,-2
B.US.x.693_7989_V9_A7_1_REBOUND.ON014862,16,0,0,0,-2
B.US.x.693_7989_V9_A8_1_REBOUND.ON014863,16,0,0,0,-2
B.US.x.693_7989_V9_B1_1_REBOUND.ON014865,16,0,0,0,-2
B.US.x.693_7989_V9_B2_2_REBOUND.ON014866,16,0,0,0,-2
B.US.x.693_7989_V9_B8_14_REBOUND.ON014867,16,0,0,0,-2
B.US.x.693_7989_V9_D8_1_REBOUND.ON014870,16,0,0,0,-2
B.US.x.693_7989_V9_D9_1_REBOUND.ON014869,16,0,0,0,-2
B.US.x.701A_D0_06_26_G4_S16.KX984388,17,0,0,0,-1
B.US.x.701B_D0_06_19_A10_S92.KX984390,15,0,0,0,0
B.US.x.701_W6_P_06_12_C11_S5.KX984411,17,0,0,0,-1
B.US.x.701_W6_P_06_12_C7_S4.KX984412,17,0,0,0,-1
B.US.x.701_W7_P_06_12_A2_S93.KX984434,17,0,0,0,-1
B.US.x.701_W7_P_06_12_B3_S96.KX984436,17,0,0,0,-1
B.US.x.702_D0_06_19_F7_S91.KX984455,13,0,0,0,0
B.US.x.702_D0_06_29_A3_S36.KX984456,13,0,0,0,0
B.US.x.702_W5_P_06_12_C7_S18.KX984480,13,0,0,0,0
B.US.x.702_W5_P_06_12_E2_S21.KX984481,13,0,0,0,0
B.US.x.702_W6_P_06_12_C3_S36.KX984500,13,0,0,0,0
B.US.x.702_W6_P_06_12_H11_S63.KX984519,13,0,0,0,0
B.US.x.703_W5_P_06_12_D5_S84.KX984540,14,0,0,0,-1
B.US.x.703_W5_P_06_12_H1_S90.KX984545,14,0,0,0,0
B.US.x.703_W6_P_06_12_D10_S67.KX984573,14,0,0,0,0
B.US.x.703_W6_P_06_12_D7_S66.KX984575,14,0,0,0,-1
B.US.x.704_D0_06_26_D1_S27.KX984601,14,0,0,0,0
B.US.x.704_W5_P_06_19_A3_S59.KX984631,14,0,0,0,0
B.US.x.704_W6_P_06_19_E11_S80.KX984655,14,0,0,0,0
B.US.x.704_W6_P_06_19_G11_S87.KX984662,14,0,0,0,0
B.US.x.707_D0A_CX_E3_S14.KX984698,14,0,0,0,-2
B.US.x.707_D0A_F10_S45.KX984693,14,0,0,0,-2
B.US.x.707_W9_P_B6_S13.KX984700,14,0,0,0,-2
B.US.x.707_W9_P_C5_S91.KX984708,14,0,0,0,-2
B.US.x.708_D0_CX_B1_S26.KX984765,12,0,0,0,-1
B.US.x.708_D0_CX_F10_S74.KX984769,12,0,0,0,-1
B.US.x.708_W9_P_H10_S81.KX984771,14,0,0,0,-3
B.US.x.709_W5_P_A8_S5.KX984843,16,0,0,0,-1
B.US.x.709_W6_P_D5_S19.KX984869,16,0,0,0,-1
B.US.x.91C22_D0_S50_A5.MH632773,11,0,0,0,0
B.US.x.91C22_D0_S52_A6.MH632775,11,0,0,0,1
B.US.x.91C22_D0_S68_A2.MH632768,11,0,0,0,0
B.US.x.91C22_D0_S86_A10.MH632783,11,0,0,0,0
B.US.x.91C22_W14_S28_B3.MH632790,11,0,0,0,0
B.US.x.91C22_W14_S31_B1.MH632792,11,0,0,0,1
B.US.x.91C22_W14_S34_A11.MH632794,11,0,0,0,0
B.US.x.91C22_W14_S48_B4.MH632788,11,0,0,0,0
B.US.x.91C22_W16_S42_B7.MH632803,15,0,0,0,-2
B.US.x.91C33_D0_S17_A3.MH632954,14,0,0,0,0
B.US.x.91C33_D0_S49_A9.MH632949,15,0,0,0,0
B.US.x.91C33_D0_S63_A5.MH632945,12,1,0,0,0
B.US.x.91C33_D0_S75_A6.MH632950,15,0,0,0,0
B.US.x.91C33_D0_S82_A4.MH632935,14,0,0,0,0
B.US.x.91C34_D0_S15_0_4.MH632959,15,0,0,0,0
B.US.x.91C34_D0_S33_0_1.MH632969,15,0,0,0,0
