Name,Length,Glyco(Nx[ST]),NP[ST],NN[ST][ST],Charge
B.US.2018.B028_ENV03.PP728339,71,0,0,0,2
B.US.2018.B028_ENV06.PP728340,71,0,0,0,1
B.US.2018.B030_ENV09.PP728341,72,0,0,0,-3
B.US.2018.B032_ENV07.PP728342,70,0,0,0,0
B.US.2018.B033_ENV02.PP728343,72,0,0,0,2
B.US.2018.B035_ENV05.PP728344,76,0,0,0,3
B.US.2018.B035_ENV09.PP728345,73,0,0,0,4
B.US.2018.B036_ENV03.PP728346,77,0,0,0,3
B.US.2018.B036_ENV13.PP728347,76,0,0,0,5
B.US.2018.B037_ENV02.PP728348,91,0,0,0,2
B.US.2018.B037_ENV16.PP728349,67,0,0,0,0
B.US.2018.B039_ENV02.PP728350,66,0,0,0,0
B.US.2018.V704_2544_140EN01.ON980940,77,0,0,0,1
B.US.2018.V704_2544_140EN02.ON980941,83,1,0,0,-1
B.US.2018.V704_2544_150_RE_P001S.ON980942,66,0,0,0,2
B.US.2018.V704_2901_170_RE_SGA01_S.ON980957,72,0,0,0,-2
B.US.2018.V704_2901_190ESN_01T.ON980958,72,0,0,0,-2
B.US.2018.V704_2901_190ESN_02C.ON980959,72,0,0,0,-2
B.US.2018.V704_2901_190_RE_PBLIB002_S.ON980960,72,0,0,0,-2
B.US.2018.V704_2165_231_ESN.OR508936,68,0,0,0,2
B.US.2018.V704_2981_150_RE_P001S_2559A.ON980961,73,0,0,0,-2
B.US.2018.V704_2981_150_RE_P002S_2559A.ON980962,70,0,0,0,-3
B.US.2018.V704_2981_150_RE_PBLIB003_S.ON980963,65,0,0,0,-2
B.US.2018.V704_2981_150_RE_PBLIB005_S.ON980964,72,0,0,0,-2
B.US.2018.V704_2148_260ESN.OR508937,83,1,0,0,-4
B.US.2018.V704_1969_210ESN.ON980916,66,0,0,0,-1
B.US.2018.V704_1969_210_RE_PBSGA002_S.ON980915,66,0,0,0,-1
B.US.2018.V704_1183_220ESN.ON980873,72,2,0,0,3
B.US.2018.V704_2560_250_RE_P001S_1602A.OR508942,84,0,0,0,-1
B.US.2018.V704_2560_250_RE_P002S_1602A.OR508943,84,1,0,0,-1
B.US.2019.1536_BL_E11_4.MZ397072,75,0,0,0,0
B.US.2019.1536_BL_E5_3.MZ397070,75,0,0,0,0
B.US.2019.1536_BL_E6_1.MZ397071,75,0,0,0,0
B.US.2019.1536_BL_G9_4.MZ397073,75,0,0,0,0
B.US.2019.1536_V15_A12_4.MZ397066,75,0,0,0,0
B.US.2019.1536_V15_C11_2.MZ397067,75,1,0,0,0
B.US.2019.1536_V15_C7_1.MZ397064,75,0,0,0,0
B.US.2019.1536_V15_D11_4.MZ397069,75,0,0,0,0
B.US.2019.1536_V15_D12_1.MZ397065,75,0,0,0,0
B.US.2019.1536_V15_D6_1.MZ397068,75,0,0,0,0
B.US.2019.1536_V16_A9_2.MZ397076,75,1,0,0,-1
B.US.2019.1536_V16_B1_3.MZ397075,75,0,0,0,0
B.US.2019.1536_V16_B6_1.MZ397077,75,0,0,0,0
B.US.2019.1536_V16_B7_3.MZ397074,75,1,0,0,-1
B.US.2019.2305_BL_G1_1.MZ397088,64,0,0,0,0
B.US.2019.2305_BL_G2_1.MZ397089,62,0,0,0,1
B.US.2019.2305_BL_H1_3.MZ397090,61,0,0,0,0
B.US.2019.2305_BL_H4_3.MZ397087,61,0,0,0,0
B.US.2019.2305_V7_E5_2.MZ397078,67,0,0,0,1
B.US.2019.2305_V7_F1_4.MZ397079,67,0,0,0,1
B.US.2019.2305_V7_G2_2.MZ397080,67,0,0,0,1
B.US.2019.2305_V7_G5_4.MZ397082,67,0,0,0,1
B.US.2019.2305_V7_G6_1.MZ397081,67,0,0,0,1
B.US.2019.2305_V7_G7_1.MZ397083,67,0,0,0,1
B.US.2019.2305_V7_G9_2.MZ397084,67,0,0,0,1
B.US.2019.2305_V7_H11_2.MZ397086,67,0,0,0,1
B.US.2019.2305_V7_H5_1.MZ397085,67,0,0,0,1
B.US.2019.2319_BL_A3_2.MZ397137,80,1,0,0,2
B.US.2019.2319_BL_B1_2.MZ397138,80,1,0,0,3
B.US.2019.2319_BL_B2_4.MZ397139,80,1,0,0,-2
B.US.2019.2319_BL_B3_2.MZ397140,80,1,0,0,1
B.US.2019.2319_BL_C1_4.MZ397141,80,1,0,0,3
B.US.2019.2319_BL_E10_2.MZ397135,80,1,0,0,-1
B.US.2019.2319_BL_E12_2.MZ397133,77,0,0,0,-1
B.US.2019.2319_BL_E3_1.MZ397136,78,1,0,0,2
B.US.2019.2319_BL_F1_1.MZ397131,80,1,0,0,3
B.US.2019.2319_BL_H1_1.MZ397132,80,1,0,0,2
B.US.2019.2319_BL_H4_4.MZ397134,75,0,0,0,1
B.US.2019.2319_BL_H7_1.MZ397130,80,1,0,0,1
B.US.2019.2319_V7_B1_3.MZ397142,75,0,0,0,2
B.US.2019.2319_V7_C1_4.MZ397143,80,1,0,0,1
B.US.2019.2319_V7_D2_4.MZ397145,75,0,0,0,2
B.US.2019.2319_V7_H3_2.MZ397144,78,0,0,0,3
B.US.2019.2936_BL_B10_3.MZ397048,68,0,0,0,0
B.US.2019.2936_BL_C1_3.MZ397049,68,0,0,0,0
B.US.2019.2936_BL_E10_2.MZ397047,68,0,0,0,0
B.US.2019.2936_V9_A3_3.MZ397042,68,0,0,0,0
B.US.2019.2936_V9_B3_2.MZ397039,68,0,0,0,0
B.US.2019.2936_V9_B4_3.MZ397041,68,0,0,0,0
B.US.2019.2936_V9_C3_2.MZ397040,68,0,0,0,0
B.US.2019.2936_V9_C5_2.MZ397043,68,0,0,0,0
B.US.2019.2936_V9_D3_3.MZ397044,68,0,0,0,0
B.US.2019.2936_V9_E3_3.MZ397045,68,0,0,0,0
B.US.2019.2936_V9_F2_3.MZ397046,68,0,0,0,0
B.US.2019.2990_BL_E2_8.MZ397051,58,0,0,0,0
B.US.2019.2990_BL_E5_2.MZ397063,58,0,0,0,0
B.US.2019.2990_BL_F1_1.MZ397061,58,0,0,0,0
B.US.2019.2990_BL_F4_2.MZ397060,62,0,0,0,1
B.US.2019.2990_BL_G1_2.MZ397062,58,0,0,0,0
B.US.2019.2990_V7_B5_2.MZ397054,62,0,0,0,0
B.US.2019.2990_V7_B6_2.MZ397052,62,0,0,0,0
B.US.2019.2990_V7_C10_3.MZ397057,62,0,0,0,0
B.US.2019.2990_V7_C1_4.MZ397055,62,0,0,0,1
B.US.2019.2990_V7_C2_3.MZ397050,62,0,0,0,0
B.US.2019.2990_V7_C9_1.MZ397056,62,0,0,0,1
B.US.2019.2990_V7_D4_4.MZ397058,62,0,0,0,1
B.US.2019.2990_V7_F2_3.MZ397059,62,0,0,0,1
B.US.2019.2990_V7_F7_2.MZ397053,62,0,0,0,2
B.US.2019.4236_BL_A9_1.MZ397094,65,0,0,0,0
B.US.2019.4236_BL_C1_1.MZ397095,78,0,0,0,-1
B.US.2019.4236_BL_C5_3.MZ397093,72,0,0,0,1
B.US.2019.4236_V11_D8_4.MZ397091,72,0,0,0,1
B.US.2019.4236_V9_G10_3.MZ397092,70,0,0,0,-1
B.US.2019.5257_BL_A3_2.MZ397098,70,0,0,0,-1
B.US.2019.5257_BL_B12_4.MZ397097,70,0,0,0,-1
B.US.2019.5257_BL_F4_4.MZ397096,70,0,0,0,-1
B.US.2019.5257_V7_B12_3.MZ397104,70,0,0,0,-1
B.US.2019.5257_V7_B9_2.MZ397102,70,0,0,0,-1
B.US.2019.5257_V7_C1_1.MZ397103,70,0,0,0,-1
B.US.2019.5257_V7_D2_1.MZ397105,70,0,0,0,-1
B.US.2019.5257_V7_D6_1.MZ397106,70,0,0,0,-1
B.US.2019.5257_V7_D7_1.MZ397107,70,0,0,0,-1
B.US.2019.5257_V7_E2_1.MZ397099,70,0,0,0,-1
B.US.2019.5257_V7_G10_1.MZ397101,70,0,0,0,-1
B.US.2019.5257_V7_H3_1.MZ397100,70,0,0,0,-1
B.US.2019.6113_BL_A3_4.MZ397036,68,0,0,0,1
B.US.2019.6113_BL_A5_4.MZ397034,68,0,0,0,1
B.US.2019.6113_BL_B4_3.MZ397038,68,0,0,0,1
B.US.2019.6113_BL_C10_4.MZ397035,68,0,0,0,1
B.US.2019.6113_BL_D6_4.MZ397037,68,0,0,0,1
B.US.2019.6113_V14_A10_1.MZ397027,68,0,0,0,0
B.US.2019.6113_V14_A11_1.MZ397028,68,0,0,0,0
B.US.2019.6113_V14_B5_2.MZ397030,68,0,0,0,0
B.US.2019.6113_V14_C7_3.MZ397029,68,0,0,0,0
B.US.2019.6113_V14_D8_2.MZ397031,68,0,0,0,-1
B.US.2019.6113_V14_E1_2.MZ397032,68,0,0,0,1
B.US.2019.6113_V14_G11_1.MZ397033,68,0,0,0,0
B.US.2019.6292_BL_A4_1.MZ396988,69,0,0,0,-2
B.US.2019.6292_BL_B2_1.MZ396981,69,0,0,0,-2
B.US.2019.6292_BL_C4_1.MZ396980,69,0,0,0,-1
B.US.2019.6292_BL_D2_3.MZ396982,69,0,0,0,-2
B.US.2019.6292_BL_D4_1.MZ396986,69,0,0,0,-3
B.US.2019.6292_BL_F2_2.MZ396984,69,0,0,0,-3
B.US.2019.6292_BL_G2_1.MZ396983,69,0,0,0,-2
B.US.2019.6292_BL_G4_3.MZ396987,69,0,0,0,-1
B.US.2019.6292_BL_H4_2.MZ396985,69,0,0,0,-3
B.US.2019.6292_V7_A11_1.MZ396996,69,0,0,0,-3
B.US.2019.6292_V7_A6_1.MZ396995,69,0,0,0,-3
B.US.2019.6292_V7_B9_2.MZ396993,69,0,0,0,-2
B.US.2019.6292_V7_C12_1.MZ396999,69,0,0,0,-3
B.US.2019.6292_V7_C8_1.MZ396994,69,0,0,0,-3
B.US.2019.6292_V7_F10_2.MZ396998,69,0,0,0,-3
B.US.2019.6292_V7_F12_4.MZ396997,69,0,0,0,-3
B.US.2019.6292_V7_F5_2.MZ396992,69,0,0,0,-4
B.US.2019.6292_V7_G10_4.MZ396990,69,0,0,0,-4
B.US.2019.6292_V7_G8_4.MZ396991,69,0,0,0,-4
B.US.2019.6292_V7_H7_4.MZ396989,69,0,0,0,-3
B.US.2019.65021_BASELINE_V2_E3_2.PP961151,71,0,0,0,-2
B.US.2019.65021_BASELINE_V2_E5_3.PP961153,60,0,0,0,0
B.US.2019.65021_BASELINE_V2_E6_1.PP961154,64,0,0,0,-2
B.US.2019.65021_BASELINE_V2_F10_1.PP961159,64,0,0,0,0
B.US.2019.65021_BASELINE_V2_F8_3.PP961158,67,0,0,0,-3
B.US.2019.6775_BL_B10_3.MZ397024,84,1,0,0,0
B.US.2019.6775_BL_E3_3.MZ397026,85,1,0,0,1
B.US.2019.6775_BL_E5_2.MZ397025,84,1,0,0,0
B.US.2019.6775_BL_F5_2.MZ397023,84,1,0,0,0
B.US.2019.6775_BL_G10_2.MZ397020,84,1,0,0,0
B.US.2019.6775_BL_G3_4.MZ397019,84,1,0,0,0
B.US.2019.6775_BL_H10_4.MZ397021,84,1,0,0,0
B.US.2019.6775_BL_H7_3.MZ397022,84,1,0,0,0
B.US.2019.6775_V7_D2_4.MZ397015,84,0,0,0,1
B.US.2019.6775_V7_D3_3.MZ397014,86,0,0,0,0
B.US.2019.6775_V7_D6_3.MZ397017,82,0,0,0,2
B.US.2019.6775_V7_D7_3.MZ397018,84,1,0,0,1
B.US.2019.6775_V7_E5_1.MZ397016,86,0,0,0,0
B.US.2019.7190_BL_A3_2.MZ397116,71,0,0,0,-1
B.US.2019.7190_BL_A9_3.MZ397115,71,0,0,0,-1
B.US.2019.7190_BL_B1_1.MZ397114,71,0,0,0,-1
B.US.2019.7190_BL_C12_2.MZ397113,71,0,0,0,-1
B.US.2019.7190_BL_D10_4.MZ397117,71,0,0,0,-1
B.US.2019.7190_V7_A3_5.MZ397111,71,0,0,0,-2
B.US.2019.7190_V7_A9_8.MZ397108,71,0,0,0,-1
B.US.2019.7190_V7_B11_4.MZ397112,71,0,0,0,-1
B.US.2019.7190_V7_F3_5.MZ397109,71,0,0,0,-2
B.US.2019.7190_V7_G1_8.MZ397110,71,0,0,0,-1
B.US.2019.8074_BL_D10_2.MZ397127,75,1,0,0,-2
B.US.2019.8074_BL_E12_4.MZ397124,75,1,0,0,0
B.US.2019.8074_BL_E8_1.MZ397125,75,1,0,0,0
B.US.2019.8074_BL_F11_2.MZ397128,75,0,0,0,0
B.US.2019.8074_BL_F2_4.MZ397126,75,1,0,0,-2
B.US.2019.8074_BL_F3_3.MZ397123,75,1,0,0,0
B.US.2019.8074_BL_F6_2.MZ397129,75,1,0,0,0
B.US.2019.8074_V7_E10_4.MZ397120,75,1,0,0,-2
B.US.2019.8074_V7_E11_1.MZ397122,75,0,0,0,0
B.US.2019.8074_V7_E2_2.MZ397118,75,0,0,0,0
B.US.2019.8074_V7_E4_4.MZ397119,75,0,0,0,0
B.US.2019.8074_V7_G10_1.MZ397121,75,0,0,0,0
B.US.2019.9372_BL_A10_1.MZ397004,86,0,0,0,5
B.US.2019.9372_BL_C3_3.MZ397001,87,0,0,0,3
B.US.2019.9372_BL_C5_2.MZ397005,81,0,0,0,1
B.US.2019.9372_BL_E11_1.MZ397003,84,0,0,0,2
B.US.2019.9372_BL_E2_1.MZ397000,84,0,0,0,2
B.US.2019.9372_BL_E6_1.MZ397008,89,0,0,0,3
B.US.2019.9372_BL_E7_1.MZ397009,81,0,0,0,2
B.US.2019.9372_BL_F5_4.MZ397006,81,0,0,0,1
B.US.2019.9372_BL_F7_1.MZ397007,81,0,0,0,1
B.US.2019.9372_BL_H4_1.MZ397002,87,0,0,0,3
B.US.2019.9372_V7_E10_3.MZ397011,84,0,0,0,3
B.US.2019.9372_V7_F1_2.MZ397012,81,0,0,0,2
B.US.2019.9372_V7_G2_2.MZ397010,83,0,0,0,1
B.US.2019.9372_V7_G4_2.MZ397013,81,0,0,0,2
B.US.2019.98059_BASELINE_V1_C4.PP961192,61,0,0,0,-2
B.US.2019.98059_BASELINE_V1_D6.PP961194,76,2,0,0,-1
B.US.2019.V704_0856_240_RE_PB001_S.OQ912891,64,0,0,0,-2
B.US.2019.V704_2171_250_RE_CON_S.OR508947,65,0,0,0,2
B.US.2019.V704_2838_260_RE_PBLIB001_S.OR508954,73,0,0,0,-1
B.US.2019.V704_2838_260_RE_PBLIB002_S.OR508955,73,0,0,0,-1
B.US.2020.65010_REBOUND_V21_A4A_2.PP960842,76,0,0,0,-3
B.US.2020.65010_REBOUND_V21_A4B_4.PP960843,76,0,0,0,-5
B.US.2020.65010_REBOUND_V21_A8A_2.PP960847,76,0,0,0,-3
B.US.2020.65010_REBOUND_V21_B2_11.PP960853,76,0,0,0,-3
B.US.2020.65010_REBOUND_V21_B8A_6.PP960855,76,0,0,0,-3
B.US.2020.65010_REBOUND_V21_E6A_1.PP960863,72,0,0,0,0
B.US.2020.65010_REBOUND_V21_E6B_1.PP960864,76,0,0,0,-4
B.US.2020.65015_REBOUND_V23_1_B3_2.PP960876,72,1,0,0,-2
B.US.2020.65015_REBOUND_V23_1_B4_10.PP960877,72,1,0,0,-2
B.US.2020.65015_REBOUND_V23_1_C1_4.PP960880,72,1,0,0,-2
B.US.2020.65015_REBOUND_V23_1_C6_5.PP960881,72,1,0,0,-2
B.US.2020.65015_REBOUND_V23_1_D12_12.PP960884,72,1,0,0,-2
B.US.2020.65015_REBOUND_V23_1_D9_6.PP960883,72,1,0,0,-2
B.US.2020.65015_REBOUND_V23_1_E3_1.PP961055,72,1,0,0,-2
B.US.2020.65021_REBOUND_V8_1_B11_2.PP960896,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_B3B_1.PP960893,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_B4B_11.PP960894,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_B5_2.PP960895,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_C1_6.PP960897,71,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_C4_6.PP960898,64,0,0,0,-2
B.US.2020.65021_REBOUND_V8_1_C8_11.PP960900,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_D10.PP960907,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_D3_9.PP960902,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_D6_1.PP960904,64,0,0,0,-3
B.US.2020.65021_REBOUND_V8_1_D7_5.PP960905,64,0,0,0,-3
B.US.2020.98050_REBOUND_VA0_C7_8.PP960917,82,0,0,0,-3
B.US.2020.98050_REBOUND_VA0_E1.PP960923,82,0,0,0,-3
B.US.2020.98050_REBOUND_VA0_E3B_6.PP960926,82,0,0,0,-3
B.US.2020.98050_REBOUND_VA0_E9A_1.PP960928,82,0,0,0,-3
B.US.2020.98050_REBOUND_VA0_F8_3.PP960933,82,0,0,0,-3
B.US.2020.98050_REBOUND_VA0_F9B_1.PP960935,82,0,0,0,-3
B.US.2020.98050_REBOUND_VA0_H12_7.PP960954,82,0,0,0,-4
B.US.2020.98050_REBOUND_VA0_H9_2.PP960950,82,0,0,0,-4
B.US.2020.98058_REBOUND_V28_C4_5.PP960975,74,1,0,0,-3
B.US.2020.98058_REBOUND_VA0_A10B_5.PP961064,74,1,0,0,-3
B.US.2020.98058_REBOUND_VA0_A1_4.PP960955,74,0,0,0,-3
B.US.2020.98058_REBOUND_VA0_C11_5.PP960965,74,1,0,0,-3
B.US.2020.98058_REBOUND_VA0_C12_5.PP960966,74,1,0,0,-3
B.US.2020.98058_REBOUND_VA0_C3A.PP960961,74,0,0,0,-3
B.US.2020.98058_REBOUND_VA0_C3B_1.PP960962,74,1,0,0,-3
B.US.2020.98058_REBOUND_VA0_D9A_7.PP960971,74,1,0,0,-3
B.US.2020.98059_REBOUND_V1_A0_C1_2.PP960978,73,1,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_C6_7.PP960980,73,1,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_D11_5.PP960985,73,1,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_D1_6.PP960983,73,1,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_D8_10.PP960984,73,1,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_F7B_5.PP960993,73,1,0,0,-2
B.US.2020.98059_REBOUND_V1_A0_G11_2.PP961000,73,1,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_G5_1.PP960998,73,1,0,0,-1
B.US.2020.98060_REBOUND_VA0_A1_1.PP961008,74,0,0,0,-3
B.US.2020.98060_REBOUND_VA0_B11.PP961010,74,0,0,0,-3
B.US.2020.98060_REBOUND_VA0_D2_2.PP961018,74,0,0,0,-3
B.US.2020.98060_REBOUND_VA0_E5_2.PP961022,74,0,0,0,-3
B.US.2020.98060_REBOUND_VA0_F10_1B.PP961031,74,0,0,0,-3
B.US.2020.98060_REBOUND_VA0_F7B_3.PP961027,74,0,0,0,-2
B.US.2020.98060_REBOUND_VA0_H3_2.PP961039,74,0,0,0,-3
B.US.x.653116_0_82YPI_SGA01.MT023029,74,0,0,0,-1
B.US.x.653116_0_89YPI_SGA03.MT457784,74,1,0,0,-1
B.US.x.653116_4_55YPI_SGA18.MT023032,76,1,0,0,-1
B.US.x.653116_4_55YPI_SGA24.MT023033,75,1,0,0,-1
B.US.x.653116_4_55YPI_SGA29.MT023030,75,1,0,0,-1
B.US.x.653116_4_55YPI_SGA30.MT023031,83,3,0,0,3
B.US.x.653116_6_49YPI_SGA38_E1.MT023027,78,3,0,0,3
B.US.x.653116_6_49YPI_SGA39_NE1.MT023028,78,3,0,0,3
B.US.x.653116_E1_R563Q.,78,3,0,0,3
B.US.x.653116_NE1_Q563R.,78,3,0,0,3
B.US.x.693_1969_V11_A11_4_REBOUND.ON014886,70,1,0,0,1
B.US.x.693_1969_V11_A4_2_REBOUND.ON014884,70,1,0,0,1
B.US.x.693_1969_V11_A7_1_REBOUND.ON014885,70,1,0,0,1
B.US.x.693_1969_V11_B11_2_REBOUND.ON014890,70,0,0,0,1
B.US.x.693_1969_V11_B12_1_REBOUND.ON014891,69,1,0,0,1
B.US.x.693_1969_V11_B1_7_REBOUND.ON014887,69,1,0,0,1
B.US.x.693_1969_V11_B3_1_REBOUND.ON014888,70,1,0,0,1
B.US.x.693_1969_V11_C11_4_REBOUND.ON014894,69,1,0,0,1
B.US.x.693_1969_V11_C4_1_REBOUND.ON014892,70,1,0,0,1
B.US.x.693_1969_V11_C8_1_REBOUND.ON014893,70,1,0,0,1
B.US.x.693_1969_V2_A11_1_BASELINE.ON014875,68,0,0,0,1
B.US.x.693_1969_V2_A2_3_BASELINE.ON014871,70,1,0,0,1
B.US.x.693_1969_V2_A7_1_BASELINE.ON014872,70,0,0,0,1
B.US.x.693_1969_V2_A9_1_BASELINE.ON014874,70,0,0,0,1
B.US.x.693_1969_V2_C11_8_BASELINE.ON014879,70,0,0,0,1
B.US.x.693_1969_V2_C3_11_BASELINE.ON014876,70,1,0,0,2
B.US.x.693_1969_V2_D2_3_BASELINE.ON014881,70,0,0,0,1
B.US.x.693_1969_V2_D7_8_BASELINE.ON014882,68,0,0,0,2
B.US.x.693_1969_V2_D8_3_BASELINE.ON014883,69,0,0,0,1
B.US.x.693_2215_V2_A6_3_BASELINE.ON014896,78,1,0,0,-3
B.US.x.693_2215_V2_C1_2_BASELINE.ON014895,78,1,0,0,-4
B.US.x.693_2215_V2_C2_4_BASELINE.ON014907,74,1,0,0,-2
B.US.x.693_2215_V2_D11_9_BASELINE.ON014900,75,0,0,0,-1
B.US.x.693_2215_V2_D7_1_BASELINE.ON014905,74,1,0,0,-1
B.US.x.693_2215_V2_D7_2_BASELINE.ON014913,74,1,0,0,-1
B.US.x.693_2215_V9_A6_1_REBOUND.ON014906,74,1,0,0,-2
B.US.x.693_2215_V9_A7_1_REBOUND.ON014911,74,1,0,0,-1
B.US.x.693_2215_V9_B9_1_REBOUND.ON014909,74,1,0,0,-3
B.US.x.693_2215_V9_C11_1_REBOUND.ON014899,75,0,0,0,-4
B.US.x.693_2215_V9_D2_4_REBOUND.ON014908,74,1,0,0,-2
B.US.x.693_2215_V9_D7_3_REBOUND.ON014912,74,1,0,0,-1
B.US.x.693_2215_V9_G10_2_REBOUND.ON014898,75,0,0,0,-4
B.US.x.693_2215_V9_G4_3_REBOUND.ON014910,74,1,0,0,-1
B.US.x.693_7312_V2_A2_2_BASELINE.ON014928,76,1,0,0,2
B.US.x.693_7312_V2_A3_3_BASELINE.ON014926,76,1,0,0,2
B.US.x.693_7312_V7_D8_8_REBOUND.ON014930,76,1,0,0,2
B.US.x.693_7312_V7_E4_2_REBOUND.ON014932,76,1,0,0,1
B.US.x.693_7312_V7_E8_4_REBOUND.ON014931,76,1,0,0,1
B.US.x.693_7312_V7_F9_1_REBOUND.ON014929,76,1,0,0,2
B.US.x.693_7989_V2_A2_3_BASELINE.ON014844,59,1,0,0,-2
B.US.x.693_7989_V2_B4_4_BASELINE.ON014845,59,1,0,0,-1
B.US.x.693_7989_V2_B4_5_BASELINE.ON014846,57,1,0,0,-1
B.US.x.693_7989_V2_B8_2_BASELINE.ON014848,57,1,0,0,-1
B.US.x.693_7989_V2_C4_2_BASELINE.ON014850,57,1,0,0,-1
B.US.x.693_7989_V2_C4_4_1_BASELINE.ON014851,57,1,0,0,-1
B.US.x.693_7989_V2_F1_2_BASELINE.ON014858,57,1,0,0,-1
B.US.x.693_7989_V2_F9_4_BASELINE.ON014860,59,1,0,0,-2
B.US.x.693_7989_V9_A11_1_REBOUND.ON014864,57,1,0,0,-1
B.US.x.693_7989_V9_A4_1_REBOUND.ON014861,59,1,0,0,-1
B.US.x.693_7989_V9_A7_1_REBOUND.ON014862,57,1,0,0,-1
B.US.x.693_7989_V9_A8_1_REBOUND.ON014863,62,1,0,0,0
B.US.x.693_7989_V9_B1_1_REBOUND.ON014865,62,1,0,0,0
B.US.x.693_7989_V9_B2_2_REBOUND.ON014866,59,1,0,0,-1
B.US.x.693_7989_V9_B8_14_REBOUND.ON014867,59,1,0,0,-1
B.US.x.693_7989_V9_D8_1_REBOUND.ON014870,63,1,0,0,2
B.US.x.693_7989_V9_D9_1_REBOUND.ON014869,62,1,0,0,0
B.US.x.701A_D0_06_26_G4_S16.KX984388,63,0,0,0,0
B.US.x.701B_D0_06_19_A10_S92.KX984390,67,0,0,0,1
B.US.x.701_W6_P_06_12_C11_S5.KX984411,67,0,0,0,0
B.US.x.701_W6_P_06_12_C7_S4.KX984412,67,0,0,0,0
B.US.x.701_W7_P_06_12_A2_S93.KX984434,67,0,0,0,0
B.US.x.701_W7_P_06_12_B3_S96.KX984436,67,0,0,0,0
B.US.x.702_D0_06_19_F7_S91.KX984455,74,0,0,0,-1
B.US.x.702_D0_06_29_A3_S36.KX984456,74,0,0,0,-1
B.US.x.702_W5_P_06_12_C7_S18.KX984480,77,0,0,0,-1
B.US.x.702_W5_P_06_12_E2_S21.KX984481,77,0,0,0,-1
B.US.x.702_W6_P_06_12_C3_S36.KX984500,77,0,0,0,-1
B.US.x.702_W6_P_06_12_H11_S63.KX984519,77,0,0,0,-1
B.US.x.703_W5_P_06_12_D5_S84.KX984540,74,1,0,0,-1
B.US.x.703_W5_P_06_12_H1_S90.KX984545,74,1,0,0,-1
B.US.x.703_W6_P_06_12_D10_S67.KX984573,72,1,0,0,0
B.US.x.703_W6_P_06_12_D7_S66.KX984575,74,1,0,0,-1
B.US.x.704_D0_06_26_D1_S27.KX984601,80,0,0,0,3
B.US.x.704_W5_P_06_19_A3_S59.KX984631,80,0,0,0,2
B.US.x.704_W6_P_06_19_E11_S80.KX984655,80,0,0,0,2
B.US.x.704_W6_P_06_19_G11_S87.KX984662,80,0,0,0,2
B.US.x.707_D0A_CX_E3_S14.KX984698,75,0,0,0,0
B.US.x.707_D0A_F10_S45.KX984693,75,0,0,0,0
B.US.x.707_W9_P_B6_S13.KX984700,77,0,0,0,1
B.US.x.707_W9_P_C5_S91.KX984708,77,0,0,0,1
B.US.x.708_D0_CX_B1_S26.KX984765,78,0,0,0,-1
B.US.x.708_D0_CX_F10_S74.KX984769,78,0,0,0,-1
B.US.x.708_W9_P_H10_S81.KX984771,72,1,0,0,1
B.US.x.709_W5_P_A8_S5.KX984843,72,1,0,0,0
B.US.x.709_W6_P_D5_S19.KX984869,72,1,0,0,0
B.US.x.91C22_D0_S50_A5.MH632773,69,0,0,0,-1
B.US.x.91C22_D0_S52_A6.MH632775,69,0,0,0,-1
B.US.x.91C22_D0_S68_A2.MH632768,69,0,0,0,-1
B.US.x.91C22_D0_S86_A10.MH632783,69,0,0,0,-1
B.US.x.91C22_W14_S28_B3.MH632790,69,1,0,0,0
B.US.x.91C22_W14_S31_B1.MH632792,69,0,0,0,-1
B.US.x.91C22_W14_S34_A11.MH632794,69,0,0,0,-1
B.US.x.91C22_W14_S48_B4.MH632788,69,0,0,0,-1
B.US.x.91C22_W16_S42_B7.MH632803,69,0,0,0,-1
B.US.x.91C33_D0_S17_A3.MH632954,67,0,0,0,0
B.US.x.91C33_D0_S49_A9.MH632949,80,1,0,0,2
B.US.x.91C33_D0_S63_A5.MH632945,67,0,0,0,0
B.US.x.91C33_D0_S75_A6.MH632950,80,1,0,0,2
B.US.x.91C33_D0_S82_A4.MH632935,66,0,0,0,0
B.US.x.91C34_D0_S15_0_4.MH632959,67,0,0,0,0
B.US.x.91C34_D0_S33_0_1.MH632969,66,0,0,0,0
B.US.x.91C34_D0_S35_0_2.MH632957,68,0,0,0,2
B.US.x.91C34_D0_S7_0_10.MH632968,68,0,0,0,1
B.US.x.91C34_W12_S11_12_5.MH633020,66,0,0,0,0
B.US.x.91C34_W12_S1_12_1.MH633014,66,0,0,0,0
B.US.x.91C34_W12_S18_12_4.MH633011,66,0,0,0,0
